Date,Open,High,Low,Close,Volume,Adjusted
2018-05-15,46.6949996948242,46.7675018310547,46.2750015258789,46.6100006103516,94780800,44.2088470458984
2018-05-16,46.5175018310547,47.1150016784668,46.5,47.0449981689453,76732400,44.6214370727539
2018-05-17,47,47.2275009155273,46.5900001525879,46.747501373291,69176000,44.3392639160156
2018-05-18,46.7975006103516,46.9524993896484,46.5325012207031,46.5774993896484,73190800,44.1780166625977
2018-05-21,47,47.3175010681152,46.7275009155273,46.9075012207031,73603200,44.4910202026367
2018-05-22,47.0950012207031,47.2200012207031,46.6949996948242,46.7900009155273,60962800,44.3795738220215
2018-05-23,46.5875015258789,47.125,46.439998626709,47.0900001525879,80233600,44.6641235351562
2018-05-24,47.1925010681152,47.2099990844727,46.5525016784668,47.0374984741211,92936000,44.6143226623535
2018-05-25,47.0574989318848,47.4124984741211,46.9124984741211,47.1450004577637,69844000,44.7162895202637
2018-05-29,46.9000015258789,47.1875,46.7174987792969,46.9749984741211,90056400,44.5550346374512
2018-05-30,46.9300003051758,47,46.6949996948242,46.875,74762000,44.4601898193359
2018-05-31,46.8050003051758,47.0574989318848,46.5349998474121,46.7174987792969,109931200,44.3108062744141
2018-06-01,46.997501373291,47.564998626709,46.9375,47.560001373291,93770000,45.109920501709
2018-06-04,47.9099998474121,48.3549995422363,47.8375015258789,47.9575004577637,105064800,45.4869232177734
2018-06-05,48.2675018310547,48.4850006103516,48.0900001525879,48.3274993896484,86264000,45.8378715515137
2018-06-06,48.4075012207031,48.5200004577637,47.9799995422363,48.4949989318848,83734400,45.9967308044434
2018-06-07,48.5349998474121,48.5499992370605,48.0849990844727,48.3650016784668,85388800,45.8734283447266
2018-06-08,47.7924995422363,48,47.4425010681152,47.9249992370605,106627200,45.4561004638672
2018-06-11,47.8375015258789,47.9925003051758,47.5525016784668,47.8074989318848,73234000,45.3446578979492
2018-06-12,47.8474998474121,48.1525001525879,47.7874984741211,48.0699996948242,67644400,45.5936393737793
2018-06-13,48.1049995422363,48.2200012207031,47.6100006103516,47.6749992370605,86553600,45.2189826965332
2018-06-14,47.8875007629395,47.8925018310547,47.5550003051758,47.7000007629395,86440400,45.2426910400391
2018-06-15,47.5074996948242,47.5400009155273,47.064998626709,47.2099990844727,246876800,44.7779426574707
2018-06-18,46.9700012207031,47.3050003051758,46.7999992370605,47.185001373291,73939600,44.7542266845703
2018-06-19,46.2849998474121,46.5825004577637,45.8624992370605,46.4225006103516,134314000,44.0310020446777
2018-06-20,46.5875015258789,46.7999992370605,46.4324989318848,46.625,82514800,44.223072052002
2018-06-21,46.8125,47.0875015258789,46.2350006103516,46.3650016784668,102847600,43.9764709472656
2018-06-22,46.5299987792969,46.5374984741211,46.1749992370605,46.2299995422363,108801600,43.8484268188477
2018-06-25,45.8499984741211,46.2299995422363,45.1824989318848,45.5424995422363,126652400,43.1963424682617
2018-06-26,45.747501373291,46.6324996948242,45.6349983215332,46.1074981689453,98276800,43.7322311401367
2018-06-27,46.3074989318848,46.8199996948242,46.0074996948242,46.0400009155273,101141200,43.668212890625
2018-06-28,46.0250015258789,46.5525016784668,45.9500007629395,46.375,69460800,43.9859504699707
2018-06-29,46.5724983215332,46.7975006103516,45.7275009155273,46.2775001525879,90950800,43.8934745788574
2018-07-02,45.9550018310547,46.8250007629395,45.8549995422363,46.7949981689453,70925200,44.3843116760254
2018-07-03,46.9474983215332,46.9874992370605,45.8849983215332,45.9799995422363,55819200,43.6112976074219
2018-07-05,46.314998626709,46.6025009155273,46.0699996948242,46.3499984741211,66416800,43.9622421264648
2018-07-06,46.3549995422363,47.1074981689453,46.2999992370605,46.9925003051758,69940800,44.5716361999512
2018-07-09,47.375,47.6699981689453,47.3250007629395,47.6450004577637,79026400,45.1905174255371
2018-07-10,47.6775016784668,47.8199996948242,47.5449981689453,47.5875015258789,63756400,45.1359977722168
2018-07-11,47.125,47.4449996948242,46.9025001525879,46.9700012207031,75326000,44.5503082275391
2018-07-12,47.3824996948242,47.8525009155273,47.3274993896484,47.7574996948242,72164400,45.2972297668457
2018-07-13,47.7700004577637,47.9599990844727,47.7249984741211,47.8325004577637,50055600,45.3683700561523
2018-07-16,47.8800010681152,48.1624984741211,47.6049995422363,47.7275009155273,60172400,45.2687683105469
2018-07-17,47.4375,47.9674987792969,47.2999992370605,47.8624992370605,62138000,45.3968162536621
2018-07-18,47.9449996948242,47.9500007629395,47.4824981689453,47.5999984741211,65573600,45.1478462219238
2018-07-19,47.4225006103516,48.1375007629395,47.4225006103516,47.9700012207031,81147200,45.4987831115723
2018-07-20,47.9449996948242,48.1074981689453,47.5424995422363,47.8600006103516,82704800,45.3944511413574
2018-07-23,47.6699981689453,47.9900016784668,47.3899993896484,47.9025001525879,63957600,45.4347648620605
2018-07-24,48.1124992370605,48.4150009155273,48.0125007629395,48.25,74791600,45.7643585205078
2018-07-25,48.2649993896484,48.7125015258789,48.1074981689453,48.7050018310547,66839600,46.1959114074707
2018-07-26,48.6525001525879,48.9900016784668,48.4025001525879,48.5525016784668,76304000,46.0512847900391
2018-07-27,48.747501373291,48.7975006103516,47.5250015258789,47.7449989318848,96096000,45.2853851318359
2018-07-30,47.9749984741211,48.0499992370605,47.2675018310547,47.4775009155273,84118000,45.0316619873047
2018-07-31,47.5750007629395,48.0349998474121,47.3349990844727,47.5724983215332,157492000,45.1217727661133
2018-08-01,49.7825012207031,50.439998626709,49.3274993896484,50.375,271742800,47.7798919677734
2018-08-02,50.1450004577637,52.0950012207031,50.0875015258789,51.8474998474121,249616000,49.1765365600586
2018-08-03,51.7574996948242,52.185001373291,51.3699989318848,51.997501373291,133789600,49.3188133239746
2018-08-06,52,52.3125,51.7675018310547,52.2675018310547,101701600,49.5748977661133
2018-08-07,52.3300018310547,52.375,51.689998626709,51.7775001525879,102349600,49.1101417541504
2018-08-08,51.5125007629395,51.9524993896484,51.1300010681152,51.8125,90102000,49.1433334350586
2018-08-09,52.3824996948242,52.4449996948242,51.7999992370605,52.2200012207031,93970400,49.529842376709
2018-08-10,51.8400001525879,52.2750015258789,51.6674995422363,51.8824996948242,98444800,49.3823013305664
2018-08-13,52.3274993896484,52.7374992370605,51.9249992370605,52.2174987792969,103563600,49.7011680603027
2018-08-14,52.5400009155273,52.6399993896484,52.064998626709,52.4375,82992000,49.910572052002
2018-08-15,52.3050003051758,52.685001373291,52.0825004577637,52.560001373291,115230400,50.0271606445312
2018-08-16,52.9375,53.4524993896484,52.8675003051758,53.3300018310547,114001600,50.7600517272949
2018-08-17,53.3600006103516,54.4874992370605,53.2900009155273,54.3950004577637,141708000,51.7737350463867
2018-08-20,54.5250015258789,54.7949981689453,53.7775001525879,53.8650016784668,121150800,51.2692794799805
2018-08-21,54.2000007629395,54.2975006103516,53.5074996948242,53.7599983215332,104639200,51.1693382263184
2018-08-22,53.5250015258789,54.0900001525879,53.4599990844727,53.7625007629395,76072400,51.1717185974121
2018-08-23,53.6624984741211,54.2625007629395,53.6500015258789,53.872501373291,75532800,51.276424407959
2018-08-24,54.1500015258789,54.2249984741211,53.7775001525879,54.0400009155273,73905600,51.4358558654785
2018-08-27,54.2874984741211,54.685001373291,54.0825004577637,54.4850006103516,82100400,51.8594131469727
2018-08-28,54.752498626709,55.1349983215332,54.7299995422363,54.9249992370605,91107200,52.2781867980957
2018-08-29,55.0374984741211,55.872501373291,54.8525009155273,55.7449989318848,109019200,53.0586776733398
2018-08-30,55.8125,57.064998626709,55.5999984741211,56.2574996948242,195175200,53.5464859008789
2018-08-31,56.627498626709,57.2174987792969,56.5,56.9075012207031,173360400,54.165168762207
2018-09-04,57.1025009155273,57.2949981689453,56.6575012207031,57.0900001525879,109560400,54.3388595581055
2018-09-05,57.247501373291,57.4174995422363,56.2750015258789,56.7174987792969,133332000,53.9843139648438
2018-09-06,56.5574989318848,56.8375015258789,55.3250007629395,55.7750015258789,137160000,53.0872421264648
2018-09-07,55.4625015258789,56.3424987792969,55.1775016784668,55.3250007629395,150479200,52.6589164733887
2018-09-10,55.2374992370605,55.4625015258789,54.1175003051758,54.5825004577637,158066000,51.952205657959
2018-09-11,54.502498626709,56.0750007629395,54.1399993896484,55.9625015258789,142996000,53.2657012939453
2018-09-12,56.2350006103516,56.25,54.9599990844727,55.2675018310547,197114800,52.6042022705078
2018-09-13,55.8800010681152,57.0875015258789,55.6425018310547,56.6025009155273,166825600,53.874870300293
2018-09-14,56.4375,56.7099990844727,55.6300010681152,55.9599990844727,127997200,53.2633209228516
2018-09-17,55.5374984741211,55.7374992370605,54.3175010681152,54.4700012207031,148780400,51.8451232910156
2018-09-18,54.4474983215332,55.4625015258789,54.2799987792969,54.560001373291,126286800,51.9307861328125
2018-09-19,54.625,54.9049987792969,53.8250007629395,54.5924987792969,108495200,51.9617195129395
2018-09-20,55.060001373291,55.5699996948242,54.7874984741211,55.0074996948242,106435200,52.3567199707031
2018-09-21,55.1949996948242,55.3400001525879,54.3224983215332,54.4150009155273,384986800,51.7927780151367
2018-09-24,54.2050018310547,55.314998626709,54.1575012207031,55.1974983215332,110773600,52.5375595092773
2018-09-25,54.9375,55.7050018310547,54.9249992370605,55.5475006103516,98217600,52.8707122802734
2018-09-26,55.25,55.9375,54.939998626709,55.1049995422363,95938800,52.449520111084
2018-09-27,55.9550018310547,56.6100006103516,55.8849983215332,56.2374992370605,120724800,53.5274391174316
2018-09-28,56.1974983215332,56.4599990844727,56.0050010681152,56.435001373291,91717600,53.7154388427734
2018-10-01,56.9874992370605,57.3549995422363,56.5875015258789,56.814998626709,94403200,54.0771141052246
2018-10-02,56.8125,57.5,56.6575012207031,57.3199996948242,99152800,54.5577812194824
2018-10-03,57.5125007629395,58.3675003051758,57.4449996948242,58.0175018310547,114619200,55.2216720581055
2018-10-04,57.6949996948242,58.0875015258789,56.6824989318848,56.997501373291,128168000,54.2508163452148
2018-10-05,56.9900016784668,57.1025009155273,55.1450004577637,56.0724983215332,134322000,53.3703918457031
2018-10-08,55.5525016784668,56.2000007629395,55.0499992370605,55.9425010681152,118655600,53.2466583251953
2018-10-09,55.9099998474121,56.8175010681152,55.5625,56.7174987792969,107564000,53.9843139648438
2018-10-10,56.3650016784668,56.5875015258789,54.0125007629395,54.0900001525879,167962400,51.4834289550781
2018-10-11,53.6300010681152,54.875,53.0800018310547,53.6124992370605,212497600,51.0289344787598
2018-10-12,55.1049995422363,55.7200012207031,54.2099990844727,55.5275001525879,161351600,52.8516578674316
2018-10-15,55.2900009155273,55.4575004577637,54.3175010681152,54.3400001525879,123164000,51.7213935852051
2018-10-16,54.7324981689453,55.747501373291,54.189998626709,55.5374984741211,116736000,52.8611831665039
2018-10-17,55.5750007629395,55.6599998474121,54.8349990844727,55.2975006103516,91541600,52.6327438354492
2018-10-18,54.4650001525879,54.935001373291,53.25,54.0050010681152,130325200,51.4025268554688
2018-10-19,54.5149993896484,55.314998626709,54.3574981689453,54.8274993896484,132314800,52.1853981018066
2018-10-22,54.9474983215332,55.8400001525879,54.7350006103516,55.1624984741211,115168400,52.5042572021484
2018-10-23,53.9575004577637,55.8125,53.6749992370605,55.6824989318848,155071200,52.9991989135742
2018-10-24,55.6500015258789,56.0574989318848,53.6349983215332,53.7724990844727,163702000,51.1812362670898
2018-10-25,54.4275016784668,55.3450012207031,54.1875,54.9500007629395,119423200,52.3019981384277
2018-10-26,53.9749984741211,55.0475006103516,53.1674995422363,54.0750007629395,189033600,51.4691543579102
2018-10-29,54.7975006103516,54.9225006103516,51.5224990844727,53.060001373291,183742000,50.5030670166016
2018-10-30,52.7874984741211,53.7949981689453,52.3175010681152,53.3250007629395,146640000,50.7553024291992
2018-10-31,54.2200012207031,55.1124992370605,54.1549987792969,54.7150001525879,153435600,52.0783271789551
2018-11-01,54.7625007629395,55.5900001525879,54.2024993896484,55.5550003051758,233292800,52.8778305053711
2018-11-02,52.3875007629395,53.4124984741211,51.3574981689453,51.8699989318848,365314800,49.3704223632812
2018-11-05,51.0750007629395,51.0974998474121,49.5424995422363,50.3974990844727,264654800,47.9688720703125
2018-11-06,50.4799995422363,51.1800003051758,50.4225006103516,50.9425010681152,127531600,48.4876136779785
2018-11-07,51.4925003051758,52.5149993896484,51.0325012207031,52.4874992370605,133697600,49.9581565856934
2018-11-08,52.4949989318848,52.5299987792969,51.6875,52.122501373291,101450400,49.7838478088379
2018-11-09,51.3875007629395,51.502498626709,50.5625,51.1175003051758,137463200,48.8239364624023
2018-11-12,49.75,49.9625015258789,48.4474983215332,48.5424995422363,204542000,46.3644752502441
2018-11-13,47.9075012207031,49.2949981689453,47.8624992370605,48.0574989318848,187531600,45.9012336730957
2018-11-14,48.4749984741211,48.6199989318848,46.4824981689453,46.7000007629395,243204000,44.6046485900879
2018-11-15,47.0974998474121,47.9925003051758,46.7249984741211,47.8525009155273,185915200,45.7054328918457
2018-11-16,47.625,48.7425003051758,47.3650016784668,48.3824996948242,147713200,46.2116546630859
2018-11-19,47.5,47.6749992370605,46.247501373291,46.4650001525879,167701200,44.3801879882812
2018-11-20,44.5924987792969,45.3675003051758,43.877498626709,44.2449989318848,271300800,42.2598037719727
2018-11-21,44.9324989318848,45.0675010681152,44.1375007629395,44.1949996948242,124496800,42.2120513916016
2018-11-23,43.7350006103516,44.1500015258789,43.0250015258789,43.0724983215332,94496000,41.1399040222168
2018-11-26,43.560001373291,43.7374992370605,42.564998626709,43.6549987792969,179994000,41.6962661743164
2018-11-27,42.877498626709,43.6925010681152,42.7200012207031,43.560001373291,165549600,41.6055335998535
2018-11-28,44.1824989318848,45.3224983215332,43.7324981689453,45.2350006103516,184250000,43.2053756713867
2018-11-29,45.6650009155273,45.7000007629395,44.4249992370605,44.8875007629395,167080000,42.8734703063965
2018-11-30,45.0724983215332,45.0825004577637,44.2574996948242,44.6450004577637,158126000,42.6418533325195
2018-12-03,46.1150016784668,46.2350006103516,45.3025016784668,46.2050018310547,163210000,44.1318626403809
2018-12-04,45.2374992370605,45.5974998474121,44.0675010681152,44.1725006103516,165377200,42.190559387207
2018-12-06,42.939998626709,43.6949996948242,42.6049995422363,43.6800003051758,172393600,41.7201499938965
2018-12-07,43.372501373291,43.622501373291,42.0750007629395,42.122501373291,169126400,40.2325248718262
2018-12-10,41.25,42.5224990844727,40.8325004577637,42.4000015258789,248104000,40.4975852966309
2018-12-11,42.9150009155273,42.9474983215332,41.75,42.1575012207031,189126800,40.2659683227539
2018-12-12,42.5999984741211,42.9799995422363,42.2550010681152,42.2750015258789,142510800,40.3781967163086
2018-12-13,42.622501373291,43.1425018310547,42.3875007629395,42.7374992370605,127594400,40.819938659668
2018-12-14,42.25,42.2700004577637,41.3199996948242,41.3699989318848,162814800,39.5137901306152
2018-12-17,41.3624992370605,42.0875015258789,40.6824989318848,40.9850006103516,177151600,39.1460723876953
2018-12-18,41.3450012207031,41.8824996948242,41.0974998474121,41.5175018310547,135366000,39.6546745300293
2018-12-19,41.5,41.8624992370605,39.7724990844727,40.2224998474121,196189200,38.417781829834
2018-12-20,40.0999984741211,40.5275001525879,38.8250007629395,39.2075004577637,259092000,37.4483222961426
2018-12-21,39.2150001525879,39.5400009155273,37.4075012207031,37.6824989318848,382978400,35.9917488098145
2018-12-24,37.0374984741211,37.8875007629395,36.6474990844727,36.7075004577637,148676800,35.0605010986328
2018-12-26,37.0750007629395,39.3074989318848,36.6800003051758,39.2924995422363,234330000,37.5295104980469
2018-12-27,38.9599990844727,39.1925010681152,37.5175018310547,39.0374984741211,212468400,37.285961151123
2018-12-28,39.375,39.6300010681152,38.6375007629395,39.0574989318848,169165600,37.3050575256348
2018-12-31,39.6324996948242,39.8400001525879,39.1199989318848,39.435001373291,140014000,37.6656074523926
2019-01-02,38.7224998474121,39.7125015258789,38.5574989318848,39.4799995422363,148158800,37.708610534668
2019-01-03,35.9949989318848,36.4300003051758,35.5,35.5475006103516,365248800,33.9525451660156
2019-01-04,36.1324996948242,37.1375007629395,35.9500007629395,37.064998626709,234428400,35.4019508361816
2019-01-07,37.1749992370605,37.2075004577637,36.4749984741211,36.9824981689453,219111200,35.3231544494629
2019-01-08,37.3899993896484,37.9550018310547,37.1300010681152,37.6875,164101200,35.9965209960938
2019-01-09,37.8224983215332,38.6324996948242,37.4075012207031,38.3274993896484,180396400,36.6077995300293
2019-01-10,38.125,38.4925003051758,37.7150001525879,38.4500007629395,143122800,36.7248153686523
2019-01-11,38.2200012207031,38.4249992370605,37.877498626709,38.0724983215332,108092800,36.3642349243164
2019-01-14,37.7125015258789,37.8175010681152,37.3050003051758,37.5,129756800,35.8174362182617
2019-01-15,37.5675010681152,38.3474998474121,37.5125007629395,38.2675018310547,114843600,36.5505027770996
2019-01-16,38.2700004577637,38.9700012207031,38.25,38.7350006103516,122278800,36.9970207214355
2019-01-17,38.5499992370605,39.4150009155273,38.314998626709,38.9650001525879,119284800,37.2167015075684
2019-01-18,39.375,39.4700012207031,38.9949989318848,39.2050018310547,135004000,37.4459342956543
2019-01-22,39.1025009155273,39.1824989318848,38.1549987792969,38.3250007629395,121576000,36.6054267883301
2019-01-23,38.5374984741211,38.7849998474121,37.9249992370605,38.4799995422363,92522400,36.753475189209
2019-01-24,38.5275001525879,38.6199989318848,37.935001373291,38.1749992370605,101766000,36.4621429443359
2019-01-25,38.8699989318848,39.5325012207031,38.5800018310547,39.439998626709,134142000,37.6703948974609
2019-01-28,38.9474983215332,39.0825004577637,38.4150009155273,39.0750007629395,104768400,37.3217658996582
2019-01-29,39.0625,39.5325012207031,38.5275001525879,38.6699981689453,166348800,36.934944152832
2019-01-30,40.8125,41.5374984741211,40.0574989318848,41.3125,244439200,39.4588851928711
2019-01-31,41.5275001525879,42.25,41.1399993896484,41.6100006103516,162958400,39.7430305480957
2019-02-01,41.7400016784668,42.2449989318848,41.4824981689453,41.6300010681152,130672400,39.7621307373047
2019-02-04,41.8525009155273,42.9150009155273,41.8199996948242,42.8125,125982000,40.8915710449219
2019-02-05,43.2150001525879,43.7700004577637,43.0875015258789,43.5449981689453,144406400,41.5912017822266
2019-02-06,43.6624984741211,43.8925018310547,43.2125015258789,43.560001373291,112958400,41.6055335998535
2019-02-07,43.0999984741211,43.4850006103516,42.5849990844727,42.7350006103516,126966800,40.817554473877
2019-02-08,42.247501373291,42.6650009155273,42.1049995422363,42.6025009155273,95280000,40.8655166625977
2019-02-11,42.7625007629395,42.8025016784668,42.3125,42.3574981689453,83973600,40.630500793457
2019-02-12,42.5250015258789,42.75,42.4249992370605,42.7224998474121,89134000,40.9806137084961
2019-02-13,42.8474998474121,43.1199989318848,42.4799995422363,42.5449981689453,89960800,40.8103485107422
2019-02-14,42.4275016784668,42.814998626709,42.3450012207031,42.7000007629395,87342800,40.9590377807617
2019-02-15,42.8125,42.9249992370605,42.4375,42.6049995422363,98507200,40.8679046630859
